session_id,duration,Completed_step1,Completed_step2,Completed_pmt,region_name,region_code,state_code,state_name,zip_code,city_name,lat,lng,state_quadrant,county_name,basket_price,country
966,199784,Y,Y,Y,West North Central,Midwest,SD,South Dakota,57782,Smithwick,43.239655,-103.527757,SW Corner of South Dakota,Fall River County,138,United States
967,124583,Y,Y,Y,Mid-Atlantic,Northeast,NY,New York,13290,Syracuse,43.075066,-76.17411,NW Corner of New York,Onondaga County,119,United States
968,210739,Y,Y,Y,East North Central,Midwest,IL,Illinois,60417,Crete,41.439034,-87.61173,NE Corner of Illinois,Will County,212,United States
969,260560,Y,Y,Y,New England,Northeast,CT,Connecticut,06612,Easton,41.253946,-73.28842,SW Corner of Connecticut,Fairfield County,215,United States
970,40488,Y,N,N,West South Central,South,TX,Texas,77580,Mont Belvieu,29.856137,-94.842939,SE Corner of Texas,Chambers County,239,United States
971,55005,Y,Y,Y,Mid-Atlantic,Northeast,NY,New York,12934,Ellenburg Center,44.865972,-73.89584,NE Corner of New York,Clinton County,82,United States
972,273653,Y,Y,Y,Mountain,West,NV,Nevada,89823,Deeth,41.252236,-115.40266,NE Corner of Nevada,Elko County,248,United States
973,108172,Y,N,N,South Atlantic,South,WV,West Virginia,24985,Wayside,37.597231,-80.74638,SW Corner of West Virginia,Monroe County,107,United States
974,261674,Y,N,N,Pacific,West,CA,California,90043,Los Angeles,33.987463,-118.334,SE Corner of California,Los Angeles County,84,United States
975,62124,N,N,N,East North Central,Midwest,IL,Illinois,61644,Peoria,40.765301,-89.569207,NW Corner of Illinois,Unknown County,223,United States
976,172781,N,N,N,South Atlantic,South,FL,Florida,34119,Naples,26.256551,-81.7186,SE Corner of Florida,Collier County,16,United States
977,96504,Y,N,N,East North Central,Midwest,IL,Illinois,60523,Oak Brook,41.837716,-87.96041,NE Corner of Illinois,Dupage County,19,United States
978,153333,Y,Y,Y,West North Central,Midwest,ND,North Dakota,58236,Glasston,48.714076,-97.44741,NE Corner of North Dakota,Pembina County,35,United States
979,28579,Y,Y,N,South Atlantic,South,FL,Florida,32549,Fort Walton Beach,30.661155,-86.594479,NW Corner of Florida,Okaloosa County,138,United States
980,207292,Y,Y,Y,Mountain,West,MT,Montana,59902,Kalispell,48.189424,-114.143531,NW Corner of Montana,Unknown County,231,United States
981,68748,Y,Y,N,South Atlantic,South,VA,Virginia,22321,Alexandria,38.831813,-77.288755,NE Corner of Virginia,Alexandria City,22,United States
982,67677,N,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,15949,Robinson,40.401076,-79.13701,SW Corner of Pennsylvania,Indiana County,88,United States
983,100114,Y,Y,Y,South Atlantic,South,VA,Virginia,22712,Bealeton,38.5593,-77.75728,NE Corner of Virginia,Fauquier County,15,United States
984,271785,Y,Y,N,Mid-Atlantic,Northeast,PA,Pennsylvania,15420,Cardale,39.958894,-79.86798,SW Corner of Pennsylvania,Fayette County,13,United States
985,98927,N,N,N,Mid-Atlantic,Northeast,NY,New York,12073,Gallupville,42.592287,-74.438129,SE Corner of New York,Schoharie County,27,United States
986,62745,Y,N,N,East North Central,Midwest,MI,Michigan,49913,Calumet,47.239083,-88.46121,NW Corner of Michigan,Houghton County,138,United States
987,155988,Y,N,N,East North Central,Midwest,MI,Michigan,48268,Detroit,42.239933,-83.150823,SE Corner of Michigan,Wayne County,143,United States
988,168654,Y,N,N,East North Central,Midwest,MI,Michigan,49510,Grand Rapids,43.031413,-85.550267,SE Corner of Michigan,Kent County,115,United States
989,142545,N,N,N,South Atlantic,South,DC,Washington DC,20420,Washington,38.903461,-77.027648,NW Corner of Washington DC,District of Columbia,14,United States
990,94209,Y,Y,Y,West North Central,Midwest,ND,North Dakota,58673,Dodge,47.304598,-102.203219,SW Corner of North Dakota,Unknown County,228,United States
991,193202,Y,N,N,East South Central,South,TN,Tennessee,38145,Memphis,35.201738,-89.971538,NW Corner of Tennessee,Shelby County,231,United States
992,262809,Y,N,N,Pacific,West,OR,Oregon,97503,White City,42.471919,-122.87201,SW Corner of Oregon,Jackson County,196,United States
993,240318,Y,N,N,West South Central,South,TX,Texas,79785,Toyah,31.306912,-103.79377,NW Corner of Texas,Reeves County,167,United States
994,35373,Y,Y,Y,South Atlantic,South,FL,Florida,32225,Jacksonville,30.348585,-81.49965,NE Corner of Florida,Duval County,41,United States
995,23919,Y,N,N,South Atlantic,South,GA,Georgia,30363,Atlanta,33.844371,-84.47405,NW Corner of Georgia,Fulton County,25,United States
996,90336,Y,N,N,West South Central,South,TX,Texas,78480,Corpus Christi,27.777,-97.463213,SE Corner of Texas,Nueces County,200,United States
997,277052,Y,Y,Y,South Atlantic,South,VA,Virginia,23325,Chesapeake,36.814897,-76.23848,SE Corner of Virginia,Chesapeake City,9,United States
998,75121,Y,Y,Y,West North Central,Midwest,MO,Missouri,65769,Verona,36.935443,-93.78328,SW Corner of Missouri,Lawrence County,117,United States
999,89792,Y,Y,N,South Atlantic,South,FL,Florida,34602,Brooksville,28.51589,-82.26576,NE Corner of Florida,Hernando County,168,United States
